INSERT student(studentID,name,phone,email,dorm,score_1,score_2,score_3) VALUES
('10904637', '½ğÅÄÏà', '15259898075', 'jinpaixiang@stu.kust.edu.cn', 'ºãÔ°9415', 48, 48, 67),
('10904638', 'ÕÂµ£Ğè', '18309437186', 'zhangdanxu@stu.kust.edu.cn', 'ã½Ô°5264', 52, 94, 59),
('10904639', 'ÃÏÕóÕ½', '15898258988', 'mengzhenzhan@stu.kust.edu.cn', 'âùÔ°8655', 51, 46, 45),
('10904640', 'ºÂÄ·°×', '15669003592', 'haomubai@stu.kust.edu.cn', 'ÌñÔ°6643', 49, 58, 58),
('10904641', '·½³ÆÂê', '15895748792', 'fangchengma@stu.kust.edu.cn', 'ºãÔ°4946', 94, 58, 96),
('10904642', 'ÆİÇéÑù', '13393102473', 'qiqingyang@stu.kust.edu.cn', 'ã½Ô°5368', 76, 73, 62),
('10904643', 'ÑîÑÇ¹Ê', '18576499159', 'yangyagu@stu.kust.edu.cn', 'ã½Ô°3633', 96, 65, 77),
('10904644', 'ÂíÂ³Ö½', '18793159017', 'maluzhi@stu.kust.edu.cn', 'ÌñÔ°4262', 56, 49, 70),
('10904645', 'º«¸ßÓÍ', '17864857578', 'hangaoyou@stu.kust.edu.cn', 'âùÔ°2377', 82, 52, 91),
('10904646', '¿×Äã¾Ó', '18635898935', 'kongniju@stu.kust.edu.cn', 'Á«»ª7917', 41, 76, 87),
('10904647', 'ÄÂÇéÁ¢', '15179195396', 'muqingli@stu.kust.edu.cn', 'ã½Ô°7478', 56, 46, 59),
('10904648', 'ÌÆÖÚÉç', '13200070562', 'tangzhongshe@stu.kust.edu.cn', 'ºãÔ°5785', 86, 61, 94),
('10904649', 'À×µÀËü', '13771916383', 'leidaota@stu.kust.edu.cn', 'Á«»ª3511', 77, 99, 71),
('10904650', '°ØÍ¥»Ó', '18820203931', 'baitinghui@stu.kust.edu.cn', 'ã½Ô°5689', 71, 55, 60),
('10904701', 'ÆëµÄÑĞ', '15088692101', 'qideyan@stu.kust.edu.cn', 'âùÔ°7947', 45, 88, 64),
('10904702', 'ÔÆÆûÁ·', '17783256407', 'yunqilian@stu.kust.edu.cn', 'âùÔ°2881', 70, 60, 49),
('10904703', '·½·ñ¶ñ', '13670181558', 'fangfoue@stu.kust.edu.cn', 'ºãÔ°2426', 77, 51, 83),
('10904704', 'ÃÏÁªÕâ', '15641546176', 'menglianzhe@stu.kust.edu.cn', 'âùÔ°1114', 80, 80, 87),
('10904705', '³Â»Æ·¶', '18454690400', 'chenhuangfan@stu.kust.edu.cn', 'ÌñÔ°1816', 43, 72, 57),
('10904706', 'Î¤ĞŞÒÕ', '18557583405', 'weixiuyi@stu.kust.edu.cn', 'ã½Ô°1882', 76, 85, 82),
('10904707', 'ÓÈ×ÀË­', '13409093511', 'youzhuoshei@stu.kust.edu.cn', 'ã½Ô°8419', 93, 46, 47),
('10904708', 'ÓÈÒıÀ×', '18422103430', 'youyinlei@stu.kust.edu.cn', 'ºãÔ°8548', 81, 73, 83),
('10904709', 'Åí¹ú¹ó', '15936193936', 'pengguogui@stu.kust.edu.cn', 'âùÔ°8795', 42, 90, 82),
('10904710', 'À×¸ü»¨', '15650753804', 'leigenghua@stu.kust.edu.cn', 'ºãÔ°7918', 67, 73, 84),
('10904711', 'Ğí°ÖÅÂ', '15650689801', 'xubapa@stu.kust.edu.cn', 'ºãÔ°9312', 82, 86, 45),
('10904712', 'ÂíÕù¾Í', '13053737943', 'mazhengjiu@stu.kust.edu.cn', 'ºãÔ°9621', 42, 72, 60),
('10904713', 'Ê©Â·Õß', '18569824303', 'shiluzhe@stu.kust.edu.cn', 'âùÔ°9976', 59, 55, 56),
('10904714', 'Ô¬ÃÅÀ³', '13089530463', 'yuanmenlai@stu.kust.edu.cn', 'ã½Ô°2763', 52, 79, 75),
('10904715', 'ëø¿Õ¹¦', '18792976240', 'tengkonggong@stu.kust.edu.cn', 'ÌñÔ°7859', 60, 91, 93),
('10904716', 'Æë°ì¸´', '17671936497', 'qibanfu@stu.kust.edu.cn', 'âùÔ°1111', 59, 92, 83),
('10904717', 'Âíµ¼²½', '18040254283', 'madaobu@stu.kust.edu.cn', 'Á«»ª4432', 86, 42, 71),
('10904718', 'ÌÕÔÙÇ¿', '15646682625', 'taozaiqiang@stu.kust.edu.cn', 'Á«»ª9287', 84, 47, 45),
('10904719', 'ÈÎ±»²¨', '18361518208', 'renbeibo@stu.kust.edu.cn', 'ºãÔ°2236', 76, 84, 71),
('10904720', '»ª×î×¼', '13195028122', 'huazuizhun@stu.kust.edu.cn', 'âùÔ°9272', 51, 43, 68),
('10904721', 'ÁøÍ¬ÉÆ', '13143707757', 'liutongshan@stu.kust.edu.cn', 'ã½Ô°1212', 51, 98, 58),
('10904722', 'ÓáÀ´ÀÏ', '18718882811', 'yulailao@stu.kust.edu.cn', 'ºãÔ°2862', 72, 82, 73),
('10904723', 'Â³¶ÏÑÛ', '13669430918', 'luduanyan@stu.kust.edu.cn', 'ã½Ô°2649', 75, 91, 40),
('10904724', 'ÂŞºÜ· ', '15630553660', 'luohenxu@stu.kust.edu.cn', 'Á«»ª8781', 68, 54, 78),
('10904725', 'ÄÂ¼¯ÖÖ', '13211657621', 'mujizhong@stu.kust.edu.cn', 'ºãÔ°5897', 52, 57, 91),
('10904726', 'ŞÉºÃÓ°', '15278545835', 'xihaoying@stu.kust.edu.cn', 'ã½Ô°1953', 80, 76, 62),
('10904727', 'Òó¹ÇÊı', '18768279747', 'yingushu@stu.kust.edu.cn', 'Á«»ª7711', 61, 81, 52),
('10904728', 'Ñî¸ü¼¸', '18337450915', 'yanggengji@stu.kust.edu.cn', 'ã½Ô°9759', 47, 94, 78),
('10904729', '¸µ±¾Ãñ', '13229192693', 'fubenmin@stu.kust.edu.cn', 'ºãÔ°9789', 47, 75, 42),
('10904730', '·ÑÇ¹Îñ', '13209710655', 'feiqiangwu@stu.kust.edu.cn', 'Á«»ª2171', 53, 95, 40),
('10904731', 'Æİ½öÏî', '13316282215', 'qijinxiang@stu.kust.edu.cn', 'Á«»ª3829', 40, 50, 97),
('10904732', 'ÕÅÏÔÄÇ', '18307862910', 'zhangxianna@stu.kust.edu.cn', 'ã½Ô°5592', 97, 76, 77),
('10904733', 'ÀÖÒì¸Ã', '13493126008', 'leyigai@stu.kust.edu.cn', 'Á«»ª1636', 90, 65, 58),
('10904734', '±å»­Çø', '18060186547', 'bianhuaqu@stu.kust.edu.cn', 'ºãÔ°4123', 72, 92, 71),
('10904735', 'ÄßÆŞÓµ', '18938185129', 'niqiyong@stu.kust.edu.cn', 'ºãÔ°5498', 78, 79, 54),
('10904736', 'Òü²ËÏ²', '18216861641', 'yincaixi@stu.kust.edu.cn', 'Á«»ª1229', 43, 89, 69),
('10904737', '·Ñ·ÉÔ­', '15832557653', 'feifeiyuan@stu.kust.edu.cn', 'Á«»ª4942', 78, 42, 94),
('10904738', '°²µ«¾«', '13831217536', 'andanjing@stu.kust.edu.cn', 'ÌñÔ°4962', 59, 49, 97),
('10904739', 'ÌÀ³ö¶®', '18935741827', 'tangchudong@stu.kust.edu.cn', 'ÌñÔ°7147', 52, 77, 68),
('10904740', 'ÑÏÁî×À', '18965563615', 'yanlingzhuo@stu.kust.edu.cn', 'ºãÔ°7984', 89, 63, 79),
('10904741', '²ÜÏ£×Ê', '13169520890', 'caoxizi@stu.kust.edu.cn', 'Á«»ª9814', 58, 42, 73),
('10904742', 'Î¤³õºÈ', '13598779312', 'weichuhe@stu.kust.edu.cn', 'âùÔ°2579', 90, 64, 74),
('10904743', 'Ö£×÷Êµ', '18540296971', 'zhengzuoshi@stu.kust.edu.cn', 'ºãÔ°6261', 49, 84, 65),
('10904744', 'ÕÔÇ¿Ó¡', '15040902924', 'zhaoqiangyin@stu.kust.edu.cn', 'ºãÔ°6591', 76, 68, 44),
('10904745', 'ÕÅÍíÈç', '15387734379', 'zhangwanru@stu.kust.edu.cn', 'Á«»ª8625', 93, 93, 95),
('10904746', 'Á®¶ÌÅÆ', '15944714977', 'lianduanpai@stu.kust.edu.cn', 'Á«»ª2679', 65, 50, 77),
('10904747', 'ñÒµ÷µÄ', '13608527809', 'chudiaode@stu.kust.edu.cn', 'ºãÔ°6843', 89, 82, 99),
('10904748', '½ªÑÏ¾«', '18600255120', 'jiangyanjing@stu.kust.edu.cn', 'ã½Ô°2187', 47, 86, 54),
('10904749', 'ÕÅÌØÄá', '15921971842', 'zhangteni@stu.kust.edu.cn', 'Á«»ª8233', 91, 81, 60),
('10904750', 'ºØÅú¼Ê', '18158059751', 'hepiji@stu.kust.edu.cn', 'âùÔ°1466', 60, 44, 85),
('10904801', '³ÂÊØ°¡', '18353019585', 'chenshoua@stu.kust.edu.cn', 'âùÔ°2542', 66, 53, 86),
('10904802', 'ÖÜ·Ñ¸Õ', '18947272981', 'zhoufeigang@stu.kust.edu.cn', 'ºãÔ°5778', 48, 52, 70),
('10904803', 'ËÕÈÔÉñ', '15150436662', 'surengshen@stu.kust.edu.cn', 'ÌñÔ°8226', 50, 74, 44),
('10904804', 'Ê±²¢ÃÉ', '18958834205', 'shibingmeng@stu.kust.edu.cn', 'ºãÔ°3863', 53, 87, 63),
('10904805', '±åÁ³Äá', '13812767394', 'bianlianni@stu.kust.edu.cn', 'ã½Ô°9937', 96, 61, 90),
('10904806', 'Ñî±ÊË­', '13717611138', 'yangbishei@stu.kust.edu.cn', 'ã½Ô°3216', 40, 76, 82),
('10904807', 'Ëï¸æÑ§', '13416656676', 'sungaoxue@stu.kust.edu.cn', 'ÌñÔ°6788', 55, 74, 80),
('10904808', 'ÑîÁÁ¸¶', '13893044291', 'yangliangfu@stu.kust.edu.cn', 'ã½Ô°7246', 63, 94, 59),
('10904809', 'ÕÔÂí¸Ï', '13149871334', 'zhaomagan@stu.kust.edu.cn', 'âùÔ°1567', 48, 75, 56),
('10904810', 'ºÂ¹óÂ·', '15840037483', 'haoguilu@stu.kust.edu.cn', 'ã½Ô°7762', 46, 87, 78),
('10904811', 'ëø¿ËÕâ', '15245902516', 'tengkezhe@stu.kust.edu.cn', 'ºãÔ°3126', 65, 68, 43),
('10904812', 'Æ¤ÄÔÏµ', '18710879727', 'pinaoxi@stu.kust.edu.cn', 'Á«»ª2282', 60, 46, 59),
('10904813', 'ÄßÅúÒª', '18984683030', 'nipiyao@stu.kust.edu.cn', 'Á«»ª9159', 77, 49, 41),
('10904814', 'Ğ»ÏóÔ¼', '17661657546', 'xiexiangyue@stu.kust.edu.cn', 'ÌñÔ°3364', 53, 52, 59),
('10904815', 'Á®¶¯±£', '18263026119', 'liandongbao@stu.kust.edu.cn', 'Á«»ª3546', 93, 48, 93),
('10904816', 'ÑÏÓªÉú', '18748218945', 'yanyingsheng@stu.kust.edu.cn', 'Á«»ª3826', 81, 80, 62),
('10904817', 'Ñ¦· ×ù', '18257821373', 'xuexuzuo@stu.kust.edu.cn', 'ã½Ô°3459', 64, 70, 51),
('10904818', 'ÁøÌ«ÀÏ', '18382494454', 'liutailao@stu.kust.edu.cn', 'ºãÔ°9322', 53, 79, 79),
('10904819', 'ÎÀĞÅÈÈ', '13925039014', 'weixinre@stu.kust.edu.cn', 'ºãÔ°5573', 54, 78, 77),
('10904820', 'Éò¸¶Ò½', '18431349659', 'shenfuyi@stu.kust.edu.cn', 'ã½Ô°7998', 45, 67, 40),
('10904821', 'Ê±¹ó»¹', '13145674201', 'shiguihai@stu.kust.edu.cn', 'Á«»ª9754', 75, 44, 71),
('10904822', 'ÎéÈÎÇá', '13144805803', 'wurenqing@stu.kust.edu.cn', 'ÌñÔ°3544', 94, 65, 41),
('10904823', 'ÔªÊ¥¾ç', '18229290034', 'yuanshengju@stu.kust.edu.cn', 'Á«»ª2177', 54, 77, 86),
('10904824', 'ÖìÁí¹«', '18120442204', 'zhulinggong@stu.kust.edu.cn', 'ã½Ô°3912', 91, 57, 62),
('10904825', '³£°Ñ³ ', '15848551234', 'changbaqing@stu.kust.edu.cn', 'ã½Ô°1382', 45, 56, 77),
('10904826', 'Ê©»µÔÂ', '15601195227', 'shihuaiyue@stu.kust.edu.cn', 'ÌñÔ°6373', 42, 97, 71),
('10904827', 'Òó¼ÜÉí', '17874481175', 'yinjiashen@stu.kust.edu.cn', 'ã½Ô°1874', 45, 41, 89),
('10904828', 'ÕÔ· ÏÂ', '15364145754', 'zhaoxuxia@stu.kust.edu.cn', 'Á«»ª5678', 72, 56, 75),
('10904829', 'Ö£ËãÃ«', '13030247650', 'zhengsuanmao@stu.kust.edu.cn', 'ã½Ô°4969', 66, 64, 88),
('10904830', 'ÌÆÒä±à', '18909318168', 'tangyibian@stu.kust.edu.cn', 'âùÔ°2989', 42, 99, 99),
('10904831', 'ÔÆ´ğÕı', '15173773335', 'yundazheng@stu.kust.edu.cn', 'ã½Ô°7282', 84, 75, 95),
('10904832', 'Ñî¿ÉÀ¼', '13752646235', 'yangkelan@stu.kust.edu.cn', 'Á«»ª9517', 62, 91, 56),
('10904833', 'ºÍĞİ¼Û', '18207814955', 'hexiujia@stu.kust.edu.cn', 'ã½Ô°5994', 89, 52, 80),
('10904834', 'Æ¤ÒÀÕß', '15319435880', 'piyizhe@stu.kust.edu.cn', 'âùÔ°1795', 62, 50, 84),
('10904835', 'Á®Ë¯²©', '15172834029', 'lianshuibo@stu.kust.edu.cn', 'âùÔ°6729', 91, 75, 46),
('10904836', 'ºÍ¹¬½Å', '18235516944', 'hegongjiao@stu.kust.edu.cn', 'Á«»ª5177', 49, 83, 71),
('10904837', 'ÅíÂ³Í¼', '18852037243', 'penglutu@stu.kust.edu.cn', 'âùÔ°1345', 47, 57, 86),
('10904838', 'º«ÎÊ¹Â', '18548324184', 'hanwengu@stu.kust.edu.cn', 'ã½Ô°8359', 55, 64, 97),
('10904839', 'ÄÂÄªÅª', '13449881497', 'mumonong@stu.kust.edu.cn', 'ÌñÔ°2841', 45, 42, 67),
('10904840', 'Á®µçÇ¿', '13486511069', 'liandianqiang@stu.kust.edu.cn', 'ºãÔ°5995', 67, 97, 91),
('10904841', '·ë°ë¹â', '15178134314', 'fengbanguang@stu.kust.edu.cn', 'ã½Ô°5555', 82, 78, 57),
('10904842', '³ÂÈâ²Í', '13485047713', 'chenroucan@stu.kust.edu.cn', 'ºãÔ°5678', 92, 41, 69),
('10904843', 'Ô¬¹ÛÕÕ', '18229692425', 'yuanguanzhao@stu.kust.edu.cn', 'ã½Ô°6785', 40, 63, 85),
('10904844', 'Òü³ ¼±', '18921950983', 'yinqingji@stu.kust.edu.cn', 'ã½Ô°6998', 41, 88, 73),
('10904845', '±åÍ¥Ë­', '13446732367', 'biantingshei@stu.kust.edu.cn', 'âùÔ°1278', 47, 95, 72),
('10904846', 'ŞÉÓëÑø', '15316911503', 'xiyuyang@stu.kust.edu.cn', 'ÌñÔ°6626', 91, 98, 94),
('10904847', '·½¾¡×ù', '13847628910', 'fangjinzuo@stu.kust.edu.cn', 'ã½Ô°2179', 81, 76, 40),
('10904848', 'ÉòÖ¤µê', '13922776104', 'shenzhengdian@stu.kust.edu.cn', 'ºãÔ°4551', 62, 61, 43),
('10904849', 'Ğ»²ã½²', '13830716159', 'xiecengjiang@stu.kust.edu.cn', 'Á«»ª1331', 98, 48, 45),
('10904850', 'ÅËÊØÏ°', '13371060851', 'panshouxi@stu.kust.edu.cn', 'ã½Ô°9882', 72, 84, 77),
('10904901', 'Ê±¹İ²Ë', '13079600845', 'shiguancai@stu.kust.edu.cn', 'Á«»ª2487', 84, 45, 83),
('10904902', '·¶ÖúÒô', '13581661625', 'fanzhuyin@stu.kust.edu.cn', 'ã½Ô°5538', 84, 41, 60),
('10904903', '·Ñ³ ½Ó', '13055799522', 'feiqingjie@stu.kust.edu.cn', 'ºãÔ°2813', 72, 71, 75),
('10904904', '»ÆÎ§ºÚ', '13389806173', 'huangweihei@stu.kust.edu.cn', 'Á«»ª7322', 84, 69, 79),
('10904905', 'á¯ÀÍ²ã', '18313553905', 'cenlaoceng@stu.kust.edu.cn', 'ã½Ô°2542', 94, 71, 74),
('10904906', 'ËïÈÕÀÖ', '18787816357', 'sunrile@stu.kust.edu.cn', 'Á«»ª3267', 41, 82, 99),
('10904907', 'ºØÓªÎ÷', '15968633424', 'heyingxi@stu.kust.edu.cn', 'Á«»ª4189', 40, 44, 55),
('10904908', 'ñ¼³õ¶¨', '15841568677', 'douchuding@stu.kust.edu.cn', 'ºãÔ°6414', 61, 45, 67),
('10904909', '³ÂµçÈü', '13772312641', 'chendiansai@stu.kust.edu.cn', 'ã½Ô°2818', 74, 59, 54),
('10904910', 'Ç®ÂÃÅú', '15741911821', 'qianlvpi@stu.kust.edu.cn', 'ºãÔ°6454', 62, 73, 79),
('10904911', 'ëø¸ø°ã', '15633146551', 'tenggeiban@stu.kust.edu.cn', 'ºãÔ°9614', 51, 80, 58),
('10904912', 'ÛºÁìÃÔ', '15902027550', 'fenglingmi@stu.kust.edu.cn', 'ÌñÔ°5532', 77, 88, 43),
('10904913', '¿×ÔÂ¶Á', '13659469806', 'kongyuedu@stu.kust.edu.cn', 'ÌñÔ°7572', 98, 45, 50),
('10904914', 'Ö£ºÍÒä', '18246557618', 'zhengheyi@stu.kust.edu.cn', 'ºãÔ°3532', 43, 97, 93),
('10904915', 'ñÒÍ¨ÊØ', '15116600914', 'chutongshou@stu.kust.edu.cn', 'âùÔ°9292', 49, 43, 91),
('10904916', '¿×´åÔç', '18147686415', 'kongcunzao@stu.kust.edu.cn', 'ã½Ô°9722', 53, 51, 80),
('10904917', 'ÓÚ²ÅÆŞ', '18787083556', 'yucaiqi@stu.kust.edu.cn', 'ã½Ô°1833', 88, 55, 55),
('10904918', 'ÂŞÏó½Ç', '13953902214', 'luoxiangjiao@stu.kust.edu.cn', 'âùÔ°4571', 84, 71, 99),
('10904919', 'Æ½¿ÏĞË', '18363507902', 'pingkenxing@stu.kust.edu.cn', 'Á«»ª5295', 89, 52, 46),
('10904920', '²Ü¾ÈÃ¦', '15954610530', 'caojiumang@stu.kust.edu.cn', 'Á«»ª8172', 44, 92, 46),
('10904921', 'Á®É«¸±', '13291917307', 'liansefu@stu.kust.edu.cn', 'ÌñÔ°1587', 77, 97, 56),
('10904922', 'ºÂÓÑµÜ', '15533739311', 'haoyoudi@stu.kust.edu.cn', 'ºãÔ°9167', 63, 85, 51),
('10904923', 'ÇØ¸ÕÏÂ', '15835025776', 'qingangxia@stu.kust.edu.cn', 'ºãÔ°6269', 77, 43, 42),
('10904924', 'Åí»»Ä³', '13883487678', 'penghuanmou@stu.kust.edu.cn', 'ÌñÔ°9292', 92, 42, 47),
('10904925', 'Úù×÷Ê½', '18543468767', 'wuzuoshi@stu.kust.edu.cn', 'ÌñÔ°8275', 86, 65, 74),
('10904926', '±ÏÁµÍÑ', '15938477617', 'biliantuo@stu.kust.edu.cn', 'ÌñÔ°8827', 78, 89, 48),
('10904927', 'ÀÖ¼º±ê', '13564612388', 'lejibiao@stu.kust.edu.cn', 'Á«»ª3929', 59, 46, 91),
('10904928', '±«¶ÓÄÉ', '15717902260', 'baoduina@stu.kust.edu.cn', 'ã½Ô°6543', 76, 46, 49),
('10904929', '±ÏÀúÁ÷', '13852364858', 'bililiu@stu.kust.edu.cn', 'âùÔ°7168', 56, 76, 56),
('10904930', '²Ü¼ÈÈÕ', '15167461177', 'caojiri@stu.kust.edu.cn', 'âùÔ°2965', 81, 80, 63),
('10904931', 'ÎÀÃÜ¶÷', '13978575823', 'weimien@stu.kust.edu.cn', 'âùÔ°4552', 60, 80, 99),
('10904932', 'Áø²ÆÈ¤', '15680523330', 'liucaiqu@stu.kust.edu.cn', 'âùÔ°6211', 71, 40, 94),
('10904933', 'ÒóÎŞÅú', '13876660015', 'yinwupi@stu.kust.edu.cn', 'Á«»ª2942', 88, 91, 76),
('10904934', 'ºØ±¦½Ó', '15064844199', 'hebaojie@stu.kust.edu.cn', 'ÌñÔ°6415', 66, 60, 45),
('10904935', 'Öì´«Àë', '13534087736', 'zhuchuanli@stu.kust.edu.cn', 'ÌñÔ°1732', 48, 50, 94),
('10904936', '»ªµÀÄ·', '15370396481', 'huadaomu@stu.kust.edu.cn', 'Á«»ª8525', 85, 73, 42),
('10904937', '×ŞË¹Å£', '15689168374', 'zousiniu@stu.kust.edu.cn', 'ÌñÔ°4799', 97, 85, 48),
('10904938', '±«ÒµÂÒ', '15537084144', 'baoyeluan@stu.kust.edu.cn', 'ºãÔ°1427', 83, 61, 85),
('10904939', 'Ö£¾ÆÏ£', '13264379882', 'zhengjiuxi@stu.kust.edu.cn', 'âùÔ°1971', 67, 54, 63),
('10904940', 'Úù¼Ù³¤', '15926677246', 'wujiazhang@stu.kust.edu.cn', 'âùÔ°2542', 90, 97, 76),
('10904941', '±åÉÙÊ§', '15229987038', 'bianshaoshi@stu.kust.edu.cn', 'ÌñÔ°3599', 67, 53, 76),
('10904942', '¿µÄîµØ', '13612155501', 'kangniandi@stu.kust.edu.cn', 'ÌñÔ°2336', 57, 56, 95),
('10904943', '³£Ò°ÓÀ', '13770857897', 'changyeyong@stu.kust.edu.cn', 'Á«»ª8994', 98, 55, 74),
('10904944', 'ÄÂÊÜ¸ß', '18326398531', 'mushougao@stu.kust.edu.cn', 'âùÔ°3192', 76, 43, 84),
('10904945', '·¶¹»¸±', '13583351969', 'fangoufu@stu.kust.edu.cn', 'ÌñÔ°2838', 80, 82, 80),
('10904946', 'Òü°´µ×', '18937669793', 'yinandi@stu.kust.edu.cn', 'ÌñÔ°3653', 78, 97, 72),
('10904947', 'Ë®Ò¹ÓÃ', '18008712110', 'shuiyeyong@stu.kust.edu.cn', 'âùÔ°8871', 82, 66, 74),
('10904948', 'ÀÉÈÕÊ¿', '18285000846', 'langrishi@stu.kust.edu.cn', 'âùÔ°6539', 73, 85, 88),
('10904949', '»ªÄĞÎ¬', '15570041057', 'huananwei@stu.kust.edu.cn', 'ºãÔ°8425', 99, 94, 47),
('10904950', 'ÆİÇïµÂ', '13389156250', 'qiqiude@stu.kust.edu.cn', 'ºãÔ°8498', 98, 43, 56),
('10905001', 'Áø°¢»­', '18517722485', 'liuahua@stu.kust.edu.cn', 'ã½Ô°5163', 79, 60, 59),
('10905002', '·½»¨ÄÔ', '13727580421', 'fanghuanao@stu.kust.edu.cn', 'ã½Ô°7737', 61, 51, 95),
('10905003', '³£ÃÇÄ¿', '13070051132', 'changmenmu@stu.kust.edu.cn', 'ÌñÔ°6238', 73, 98, 84),
('10905004', 'ñ¼¼äÕÉ', '13382743365', 'doujianzhang@stu.kust.edu.cn', 'ºãÔ°8789', 45, 60, 80),
('10905005', 'ÑîÃ¿ÖÇ', '13212362257', 'yangmeizhi@stu.kust.edu.cn', 'ã½Ô°4465', 60, 50, 75),
('10905006', 'ÚùÂ×Äú', '18313966949', 'wulunnin@stu.kust.edu.cn', 'ã½Ô°8573', 51, 92, 70),
('10905007', 'ĞíºúÇà', '18881605728', 'xuhuqing@stu.kust.edu.cn', 'Á«»ª6161', 59, 70, 60),
('10905008', '³£ºúÈº', '18864898609', 'changhuqun@stu.kust.edu.cn', 'Á«»ª5257', 48, 46, 83),
('10905009', 'Ö£ÏÕ°Ù', '15021674158', 'zhengxianbai@stu.kust.edu.cn', 'Á«»ª1247', 82, 56, 61),
('10905010', '·¶ÒòÀÕ', '15698612368', 'fanyinlei@stu.kust.edu.cn', 'ÌñÔ°1592', 99, 73, 77),
('10905011', '·ë¶ø¾¡', '18974943341', 'fengerjin@stu.kust.edu.cn', 'âùÔ°7396', 55, 95, 44),
('10905012', '»¨¼ÇÂ¼', '18303465080', 'huajilu@stu.kust.edu.cn', 'Á«»ª4393', 55, 64, 47),
('10905013', 'Ô¬Î»Ïç', '13323685522', 'yuanweixiang@stu.kust.edu.cn', 'ÌñÔ°9873', 49, 69, 99),
('10905014', '·½¹ûÁ¢', '18068242055', 'fangguoli@stu.kust.edu.cn', 'ºãÔ°5255', 81, 47, 80),
('10905015', '·¶×ª¸Ç', '13549202849', 'fanzhuangai@stu.kust.edu.cn', 'ºãÔ°3345', 44, 55, 42),
('10905016', 'ÎâÑù¿ö', '15322200835', 'wuyangkuang@stu.kust.edu.cn', 'ºãÔ°9132', 99, 66, 56),
('10905017', 'ÌÆÀûÈÎ', '15219607777', 'tangliren@stu.kust.edu.cn', 'ÌñÔ°2966', 98, 94, 49),
('10905018', 'Æë¸Ç¹æ', '18532214582', 'qigaigui@stu.kust.edu.cn', 'Á«»ª4749', 55, 50, 51),
('10905019', '½¯ÊÆ°¸', '18672823298', 'jiangshian@stu.kust.edu.cn', 'âùÔ°2292', 52, 52, 63),
('10905020', 'ÎÀ¿Úºö', '15297102439', 'weikouhu@stu.kust.edu.cn', 'ã½Ô°2236', 61, 80, 50),
('10905021', 'ÚùÊÆµÈ', '13100654920', 'wushideng@stu.kust.edu.cn', 'âùÔ°5243', 46, 87, 68),
('10905022', '²·´ıÉ³', '18963521103', 'bodaisha@stu.kust.edu.cn', 'ÌñÔ°4282', 84, 95, 61),
('10905023', '¿×ÑÀ°²', '15270886052', 'kongyaan@stu.kust.edu.cn', 'Á«»ª6427', 54, 78, 78),
('10905024', 'ÁøÇĞÏß', '17637557762', 'liuqiexian@stu.kust.edu.cn', 'ºãÔ°3739', 46, 60, 58),
('10905025', '¸µ³ÔÃî', '15030483607', 'fuchimiao@stu.kust.edu.cn', 'âùÔ°6861', 98, 76, 59),
('10905026', 'Ïô×ßÄ ', '15560722497', 'xiaozouzang@stu.kust.edu.cn', 'ÌñÔ°7566', 40, 84, 42),
('10905027', 'ÃÏÌ½³¤', '18303700088', 'mengtanzhang@stu.kust.edu.cn', 'âùÔ°4726', 98, 41, 60),
('10905028', 'ÛºÀÕ¼«', '17690828111', 'fengleiji@stu.kust.edu.cn', 'ºãÔ°7917', 80, 57, 85),
('10905029', '½ğÇÒ¾Í', '13347823587', 'jinqiejiu@stu.kust.edu.cn', 'Á«»ª7635', 48, 51, 53),
('10905030', 'ÓÈ¿à±¸', '13603881176', 'youkubei@stu.kust.edu.cn', 'ºãÔ°6738', 53, 41, 77),
('10905031', 'Àî¸öÆ¤', '17730152844', 'ligepi@stu.kust.edu.cn', 'ÌñÔ°7261', 50, 85, 87),
('10905032', 'ÚùÁÒÌá', '13256579624', 'wulieti@stu.kust.edu.cn', 'Á«»ª3849', 75, 70, 93),
('10905033', '½ªÑÛµ÷', '18752193711', 'jiangyandiao@stu.kust.edu.cn', 'ºãÔ°4896', 77, 85, 46),
('10905034', '¿×½ÜÈ¤', '18400909456', 'kongjiequ@stu.kust.edu.cn', 'âùÔ°6532', 83, 40, 58),
('10905035', 'ÆİÇĞÔÆ', '13999413876', 'qiqieyun@stu.kust.edu.cn', 'ºãÔ°2387', 89, 83, 81),
('10905036', 'ÏôÏç±Ø', '13026912785', 'xiaoxiangbi@stu.kust.edu.cn', 'âùÔ°1177', 85, 52, 93),
('10905037', 'ºØ·ÅËØ', '15657385656', 'hefangsu@stu.kust.edu.cn', 'Á«»ª6217', 70, 53, 96),
('10905038', '²ÜÎ§ÏÂ', '13271320109', 'caoweixia@stu.kust.edu.cn', 'ÌñÔ°5298', 94, 53, 43),
('10905039', 'ÓàÍ³Ñ§', '13128333387', 'yutongxue@stu.kust.edu.cn', 'ºãÔ°3759', 88, 51, 70),
('10905040', 'Ë®ÌÃÄÔ', '18698842413', 'shuitangnao@stu.kust.edu.cn', 'Á«»ª6747', 92, 50, 98),
('10905041', 'ÕÅÄï×é', '15254052331', 'zhangniangzu@stu.kust.edu.cn', 'ºãÔ°7355', 44, 60, 70),
('10905042', '¸ğÄ¾²é', '13071749676', 'gemucha@stu.kust.edu.cn', 'âùÔ°1296', 77, 73, 44),
